poem,data,stereotype,original_lang
631,"Phenomenal woman,",0,English
631,That’s me.,0,English
632,The Anniad began,0,English
632,"And the women sobbed and the men looked down,",1,English
632,And the dogs lay down and the cats lay down,0,English
632,And the rabbits rolled into balls.,0,English
632,The Anniad began,0,English
632,"And the children whimpered, staying close,",1,English
632,"And the cattle, at the hedge, pressed to the bushes,",0,English
632,And the snake crawled under the stone.,0,English
632,The Anniad began,0,English
632,"And the stars struck out and the night frowned,",0,English
632,And the gods spoke out and the dead were dumb,0,English
632,And the angels struggled.,0,English
632,The Anniad began,0,English
632,"And the sea churned, hurling the waves",0,English
632,"And the lightnings galloped, harnessed to the storm,",0,English
632,And the earth shook and the sky trembled.,0,English
632,The Anniad began,0,English
632,"And the people gathered, rigid and weeping,",0,English
632,"And the flowers quivered, and the earth sighed,",0,English
632,"And the spirits stumbled, bereft.",0,English
633,This girlchild was born as usual,0,English
633,and presented dolls that did pee-pee,0,English
633,and miniature GE stoves and irons,0,English
633,and wee lipsticks the color of cherry candy.,0,English
633,"Then in the magic of puberty, a classmate said:",1,English
633,You have a great big nose and fat legs.,0,English
633,"She was healthy, tested intelligent,",1,English
633,"possessed strong arms and back,",0,English
633,abundant sexual drive and manual dexterity.,1,English
633,She went to and fro apologizing.,1,English
633,Everyone saw a fat nose on thick legs.,0,English
633,"She was advised to play coy,",1,English
633,"exhorted to come on hearty,",0,English
633,"exercise, diet, smile and wheedle.",0,English
633,Her good nature wore out,1,English
633,like a fan belt.,0,English
633,So she cut off her nose and her legs,1,English
633,and offered them up.,0,English
633,In the casket displayed on satin she lay,0,English
633,"with the undertaker's cosmetics painted on,",0,English
633,"a turned-up putty nose,",0,English
633,dressed in a pink and white nightie.,1,English
633,Doesn't she look pretty? everyone said.,1,English
633,Consummation at last.,0,English
633,To every woman a happy ending.,0,English
634,"Three summers since I chose a maid,",1,English
634,Too young maybe—but more’s to do,0,English
634,At harvest-time than bide and woo.,0,English
634,When us was wed she turned afraid,1,English
634,Of love and me and all things human;,0,English
634,Like the shut of a winter’s day,0,English
634,"Her smile went out, and ’twadn’t a woman—",1,English
634,More like a little frightened fay.,0,English
634,"One night, in the Fall, she runned away.",1,English
634,"“Out ’mong the sheep, her be,” they said,",1,English
634,’Should properly have been abed;,1,English
634,But sure enough she wadn’t there,0,English
634,Lying awake with her wide brown stare.,0,English
634,So over seven-acre field and up-along across the down,0,English
634,"We chased her, flying like a hare",0,English
634,Before our lanterns. To Church-Town,0,English
634,All in a shiver and a scare,0,English
634,"We caught her, fetched her home at last",1,English
634,"And turned the key upon her, fast.",0,English
634,She does the work about the house,0,English
634,"As well as most, but like a mouse:",0,English
634,Happy enough to chat and play,0,English
634,"With birds and rabbits and such as they,",0,English
634,So long as men-folk keep away.,0,English
634,"“Not near, not near!” her eyes beseech",0,English
634,When one of us comes within reach.,0,English
634,The women say that beasts in stall,0,English
634,Look round like children at her call.,0,English
634,I’ve hardly heard her speak at all.,1,English
634,"Shy as a leveret, swift as he,",1,English
634,"Straight and slight as a young larch tree,",0,English
634,"Sweet as the first wild violets, she,",1,English
634,To her wild self. But what to me?,0,English
634,"The short days shorten and the oaks are brown,",0,English
634,"The blue smoke rises to the low grey sky,",0,English
634,"One leaf in the still air falls slowly down,",0,English
634,A magpie’s spotted feathers lie,0,English
634,"On the black earth spread white with rime,",0,English
634,The berries redden up to Christmas-time.,0,English
634,What’s Christmas-time without there be,0,English
634,Some other in the house than we!,0,English
634,She sleeps up in the attic there,1,English
634,"Alone, poor maid. ’Tis but a stair",1,English
634,"Betwixt us. Oh! my God! the down,",0,English
634,"The soft young down of her, the brown,",1,English
634,"The brown of her—her eyes, her hair, her hair!",0,English
635,A sudden blow: the great wings beating still,0,English
635,"Above the staggering girl, her thighs caressed",1,English
635,"By the dark webs, her nape caught in his bill,",1,English
635,He holds her helpless breast upon his breast.,1,English
635,How can those terrified vague fingers push,0,English
635,The feathered glory from her loosening thighs?,1,English
635,"And how can body, laid in that white rush,",1,English
635,But feel the strange heart beating where it lies?,0,English
635,A shudder in the loins engenders there,0,English
635,"The broken wall, the burning roof and tower",0,English
635,And Agamemnon dead.,0,English
635,"Being so caught up,",0,English
635,"So mastered by the brute blood of the air,",0,English
635,Did she put on his knowledge with his power,1,English
635,Before the indifferent beak could let her drop?,0,English
636,"Had we but world enough and time,",0,English
636,"This coyness, lady, were no crime.",1,English
636,"We would sit down, and think which way",0,English
636,"To walk, and pass our long love’s day.",0,English
636,Thou by the Indian Ganges’ side,0,English
636,Shouldst rubies find; I by the tide,0,English
636,Of Humber would complain. I would,0,English
636,"Love you ten years before the flood,",0,English
636,"And you should, if you please, refuse",0,English
636,Till the conversion of the Jews.,1,English
636,My vegetable love should grow,0,English
636,Vaster than empires and more slow;,0,English
636,An hundred years should go to praise,0,English
636,"Thine eyes, and on thy forehead gaze;",0,English
636,"Two hundred to adore each breast,",1,English
636,But thirty thousand to the rest;,0,English
636,"An age at least to every part,",0,English
636,And the last age should show your heart.,0,English
636,"For, lady, you deserve this state,",1,English
636,Nor would I love at lower rate.,0,English
636,But at my back I always hear,0,English
636,Time’s wingèd chariot hurrying near;,0,English
636,And yonder all before us lie,0,English
636,Deserts of vast eternity.,0,English
636,Thy beauty shall no more be found;,0,English
636,"Nor, in thy marble vault, shall sound",0,English
636,My echoing song; then worms shall try,0,English
636,"That long-preserved virginity,",1,English
636,"And your quaint honour turn to dust,",0,English
636,And into ashes all my lust;,1,English
636,"The grave’s a fine and private place,",0,English
636,"But none, I think, do there embrace.",0,English
636,"Now therefore, while the youthful hue",0,English
636,"Sits on thy skin like morning dew,",0,English
636,And while thy willing soul transpires,0,English
636,"At every pore with instant fires,",0,English
636,"Now let us sport us while we may,",0,English
636,"And now, like amorous birds of prey,",0,English
636,Rather at once our time devour,0,English
636,Than languish in his slow-chapped power.,0,English
636,Let us roll all our strength and all,0,English
636,"Our sweetness up into one ball,",0,English
636,And tear our pleasures with rough strife,0,English
636,Through the iron gates of life:,0,English
636,"Thus, though we cannot make our sun",0,English
636,"Stand still, yet we will make him run.",0,English
637,Tonight I can write the saddest lines.,0,English
637,"Write, for example, 'The night is shattered",0,English
637,and the blue stars shiver in the distance.',0,English
637,The night wind revolves in the sky and sings.,0,English
637,Tonight I can write the saddest lines.,0,English
637,"I loved her, and sometimes she loved me too.",1,English
637,Through nights like this one I held her in my arms,0,English
637,I kissed her again and again under the endless sky.,0,English
637,"She loved me, sometimes I loved her too.",1,English
637,How could one not have loved her great still eyes.,0,English
637,Tonight I can write the saddest lines.,0,English
637,To think that I do not have her. To feel that I have lost her.,1,English
